    Аахен		Аа'хенъ (го'родъ)	
 	вечного		вѣ'чнаго	 
 	вечное		вѣ'чное	 
 	вечнозелёный		вѣчнозелёный	 
 	вечность		вѣ'чность	 
 	вечные		вѣ'чные (м. р.), вѣ'чныя (ж. р. и ср. р.)	 
 	вечный		вѣ'чный, вѣ'чнаго	 
 	вечор		вечо'ръ (вчера' ве'черомъ)	 
 	вешалка		вѣ'шалка, на вѣ'шалкѣ	 
 	вешать		вѣ'шать	 
 	вёшенка		вёшенка (грибъ)	 
 	вешить		вѣши'ть (разставля'ть вѣ'хи)	 
 	вёшка		вѣ'шка	 
 	вешнего		ве'шняго	 
 	вешнее		ве'шнее	 
 	вешние		ве'шніе (м. р.), ве'шнія (ж. р. и ср. р.)	 
 	вешний		ве'шній, ве'шняго	 
 	вещает		вѣща'етъ, вѣща'емъ, вѣща'ешь, вѣща'ютъ	 
 	вещание		вѣща'ніе, вѣща'ніемъ	 
 	вещать		вѣща'ть	 
 	вещевой		вещево'й, вещево'го	 
 	вещей		веще'й, веща'ми, о веща'хъ	 
 	вещественный		веще'ственный, веще'ственнаго	 
 	вещество		вещество', въ веществѣ'	 
 	вещий		вѣ'щій (умудрённый о'пытомъ, зна'ющій, му'дрый)	 
 	вещица		вещи'ца, о вещи'цѣ	 
 	вещун		вѣщу'нъ (предвѣ'стникъ, зна'харь, колду'нъ), вѣду'нъ	 
 	вещунья		вѣщу'нья (предвѣ'стница, зна'харка, колду'нья), вѣщу'нья	 
 	вещь		вещь, веще'ственный, веще'й	 
 	веялка		вѣ'ялка, вѣ'йка	 
 	веяло		вѣ'яло	 
 	веяние		вѣ'яніе	 
 	веянье		вѣ'янье	 
 	веять		вѣ'ять, вѣ'етъ	 
 	вживе		вжи'вѣ (въ живы'хъ; за'живо; при жи'зни)	^
 	вживлён		вживлёнъ	 
 	взад		взадъ (наpѣч.), вза'ди	^
 	взаём		взаёмъ, взаймы'	 
 	взаимный		взаи'мный, взаи'мное	 
 	взаимодействие		взаимодѣ'йствіе	 
 	взаимоотношения		взаимоотноше'нія	 
 	взаимоприемлемое		взаимопріе'млемое (не взаимопріе'млимое!)	 
 	взаймы		взаймы', взаёмъ	 
 	в заключение		въ заключе'ніе (наpѣч. — въ концѣ'), но въ заключе'ніи (въ тюрьмѣ')	 
 	в заключении		въ заключе'ніи (въ тюрьмѣ'), но въ заключе'ніе (наpѣч. — въ концѣ')	 
 	взамен		взамѣ'нъ	 
 	взаперти		взаперти'	 
 	взаправду		взапра'вду	 
 	взапуски		вза'пуски (наперегонки')	 
 	взахлёб		взахлёбъ (увлечённо, стра'стно, навзры'дъ)	 
 	взашей		взаше'й, взаше'и и въ-заше'й	 
 	взбалмошный		взба'лмошный (сумасбро'дный, неуравновѣ'шенный, нелѣ'пый, безразсу'дный)	 
 	взбежать		взбѣжа'ть	 
 	взбелениться		взбелени'ться (прійти' въ кра'йнее раздраже'ніе, я'рость; взбѣси'ться)	 
 	взберёмся		взберёмся	 
 	взбесившийся		взбѣси'вшійся, взбѣси'вшагося	 
 	взбеситься		взбѣси'ться	 
 	взбешённого		взбѣшённаго	 
 	взбешённый		взбѣшённый, взбѣшённаго	 
 	взбирается		взбира'ется, взбира'етесь	 
 	взбираться		взбира'ться	 
 	взбрёл		взбрёлъ	 
 	взбрести		взбрести'	 
 	взбрыкнёт		взбрыкнётъ	 
 	взбудоражить		взбудора'жить	 
 	взваленный		взва'ленный	 
 	взвеваться		взвѣва'ться	 
 	взведён		взведёнъ	 
 	взведение		взведе'ніе	 
 	взведённый		взведённый, взведённаго	 
 	взвейтесь		взвѣ'йтесь	 
 	взвеселиться		взвесели'ться	 
 	взвесить		взвѣ'сить	 
 	взвести		взвести', взве'сть	 
 	взвесь		взвѣ'сь	 
 	взвешенно		взвѣ'шенно	 
 	взвешенного		взвѣ'шеннаго	 
 	взвешенное		взвѣ'шенное	 
 	взвешенные		взвѣ'шенные (м. р.), взвѣ'шенныя (ж. р. и ср. р.)	 
 	взвешенный		взвѣ'шенный, взвѣ'шеннаго	 
 	взвешивает		взвѣ'шиваетъ, взвѣ'шиваемъ, взвѣ'шиваешь, взвѣ'шиваютъ	 
 	взвешивать		взвѣ'шивать	 
 	взвеяться		взвѣ'яться	 
 	взвидеть		взви'дѣть	 
 	взвод		взво'дъ, на взво'дѣ	 
 	взвоешь		взво'ешь, взво'емъ, взво'етъ	 
 	взгляд		взгля'дъ, во взгля'дѣ	 
 	взгляните-ка		взгляни'те-ка	 
 	взгреметь		взгремѣ'ть	 
 	взгреть		взгрѣ'ть	 
 	взгрустнётся		взгрустнётся	 
 	взгрустнуться		взгрустну'ться	 
 	вздевать		вздѣва'ть	 
 	вздёржка		вздёржка, вздёржекъ	 
 	вздёрнуть		вздёрнуть, вздёргиваніе	 
 	вздешеветь		вздешевѣ'ть	 
 	вздор		вздоръ (ди'чь, дребеде'нь, ахине'я, чу'шь, галиматья', чепуха', пустяки', белиберда', абсу'рдъ), въ э'томъ ди'комъ вздо'рѣ	 
 	вздох		вздохъ, во вздо'хѣ	 
 	вздохнёт		вздохнётъ	 
 	вздремнёт		вздремнётъ	 
 	вздремнуть		вздремну'ть	 
 	вздует		взду'етъ, взду'ется	 
 	вздуешь		взду'ешь, взду'ешься	 
 	вздумать		взду'мать, взду'маетъ	 
 	вздутие		взду'тіе	 
 	вздутое		взду'тое	 
 	вздыбленный		взды'бленный	 
 	вздыхать		вздыха'ть	 
 	взимать		взима'ть, взыма'ть	 
 	взлезть		взлѣ'зть, взлѣ'зешь	 
 	взлелеять		взлелѣ'ять	 
 	взлёт		взлётъ, на взлётѣ	 
 	взлететь		взлетѣ'ть, взлетѣ'лъ, взлетѣ'ла, взлетѣ'ли, взлетѣ'ло	 
 	взлетать		взлета'ть, взлета'етъ, взлета'ете, взлета'емъ, взлета'ешь, взлета'ютъ	 
 	взлётный		взлётный, взлётная, взлётное	 
 	взметать		взмета'ть, взмета'етъ, взмета'ете, взмета'емъ, взмета'ешь, взмета'ютъ	 
 	взморье		взмо'рье, на взмо'рьѣ	 
 	взмыленный		взмы'ленный	 
 	взовьётся		взовьётся	 
 	взойдёт		взойдётъ	 
 	взопрелый		взопрѣ'лый	 
 	взопреть		взопрѣ'ть	 
 	взорвёт		взорвётъ	 
 	взошёл		взошёлъ	 
 	взращённый		взращённый	 
 	взревёт		взревётъ, взревѣ'ть	 
 	взреветь		взревѣ'ть, взревётъ	 
 	взрезать		взрѣ'зать	 
 	взрослеет		взрослѣ'етъ	 
 	взрослеть		взрослѣ'ть	 
 	взрослые		взро'слые (сущ.); пpил. взро'слые (м. р.), взро'слыя (ж. р. и ср. р.)	 
 	взрыв		взрывъ, при взры'вѣ	 
 	взрыхлён		взрыхлёнъ	 
 	взрыхление		взрыхле'ніе	 
 	взъерошенный		взъеро'шенный	 
 	взъерошить		взъеро'шить	 
 	взъесться		взъѣ'сться	 
 	взъехать		взъѣ'хать	 
 	взъярённый		взъярённый	 
 	взыскательный		взыска'тельный	 
 	взыщешь		взы'щешь	 
 	взятие		взя'тіе	 
 	взять		взять, возьму'	 
 	виадук		віаду'къ, на віаду'кѣ	^
 	вивёр		вивёръ (прожига'тель жи'зни, жуи'ръ)	 
 	виверра		виве'рра (африка'нское и ю'жно-азіа'тское хи'щное млекопита'ющее)	 
 	вивисекция		вивисе'кція (вскры'тіе живо'го органи'зма въ нау'чныхъ цѣ'ляхъ; живосѣче'ніе)	 
 	вигоневый		виго'невый (изъ тка'ни съ ше'рстью виго'ня — ю'жно-америка'нской ла'мы)	 
 	вид		видъ; въ лу'чшемъ ви'дѣ; въ виду' бе'рега; имѣ'ть въ виду'; ввиду' того', что...	 
 	видел		ви'дѣлъ, ви'дѣла, ви'дѣли	 
 	виден		ви'денъ (пpил. — до'мъ ви'денъ издалека'), отъ ви'дный (ста'тный, ва'жный, извѣ'стный, замѣ'тный)	 
 	виден		ви'дѣнъ (пpич. — домъ, кото'рый ви'дѣнъ мно'ю не разъ), отъ ви'дѣть	 
 	видение		ви'дѣніе (дѣ'йствіе)	 
 	видение		видѣ'ніе (при'зракъ)	 
 	виденный		ви'дѣнный	 
 	видеть		ви'дѣть, ви'дите (не ви'дѣте!)	 
 	видимо		ви'димо, ви'димо-неви'димо	 
 	видите		ви'дите, ви'дѣть (не ви'дѣте!)	 
 	виднеться		виднѣ'ться, виднѣ'ется, виднѣ'е, виднѣ'лось	 
 	виднёхонек		виднёхонекъ	 
 	виднёшенек		виднёшенекъ	 
 	видоизменить		видоизмѣни'ть, видоизмѣне'ніе	 
 	видывал		ви'дывалъ	 
 	видя		ви'дя	 
 	видящего		ви'дящаго	 
 	видящие		ви'дящіе (м. р.), ви'дящія (ж. р. и ср. р.)	 
 	видящий		ви'дящій	 
 	Византия		Византі'я	 
 	византийский		византі'йскій	 
 	визг		визгъ, визжа'ть	 
